@relation PaleoTrain

@attribute a0 numeric
@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a53 numeric
@attribute a54 numeric
@attribute a55 numeric
@attribute a56 numeric
@attribute a57 numeric
@attribute a58 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a65 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a68 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a71 numeric
@attribute a72 numeric
@attribute a73 numeric
@attribute a74 numeric
@attribute a75 numeric
@attribute a76 numeric
@attribute a77 numeric
@attribute a78 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a83 numeric
@attribute a84 numeric
@attribute label {Line,Arc,Ellipse,Circle,Curve,Helix,Spiral,Complex,Polyline}

@data
0.235907,0.02863,0.279236,4.286308,1.475486,0.407619,1.162568,314.874578,1.475486,0.162661,5.681574,0,0.976836,2.375,1,-0.073056,67.521695,764.107098,26.90904,8.917119,0.778298,179.702915,179061.100886,1.143859,0.093217,3,8.483907,0,0.147138,0.184295,3.489326,0.537291,1,0.696493,2.371957,1,1,0,5,0.527349,0.760557,0.699353,0.531897,0.243975,0.462645,0.351868,0.661533,0.539519,0.320701,0.333333,8,20.272954,0.903507,0.780002,0.84186,0.93454,0.786753,0.735888,0.943444,0.794248,1.009527,1.106798,0.580838,0.447214,-0.894427,330.650873,1.076036,311.464284,0.388488,0.921454,769.627177,11.294073,26.782053,22.402112,0.290637,20.489,0.014675,2.470997,2.327613,0.941973,45687,10.729569,0.421703,6.645906,-1.235679,Helix
0.229558,0.048852,0.454253,5.233847,1.541071,0.433189,1.288637,391.480523,1.541071,0.342128,7.003296,0.003824,0.997491,5.5,1,-0.106737,77.009689,891.347082,22.488509,10.40681,0.949909,362.862636,563884.247738,0.575129,0,1,0,0,0.134952,0.376631,6.363704,0.127118,0.75,0.692678,3.388947,2,2,0,10,0.36166,0.833598,0.799639,0.666577,0.199156,0.550673,0.45904,0.688653,0.392,0.156619,0.264865,25,34.181911,0.916459,0.790719,0.913226,0.910869,0.831829,0.766257,0.969064,0.884974,1.063889,1.091157,0.641026,0,-1,402.990074,1.202732,386.534604,0.271645,0.962398,890.54441,35.93092,46.429241,22.736338,0.417334,24.172249,0.040347,2.303919,2.209842,0.959167,54520,10.906323,0.773886,6.791833,-0.87387,Helix
0.284255,0.06072,0.415494,4.265258,1.478947,0.456845,1.13945,263.098841,1.478947,0.342128,5.634489,0,0.963486,4.323792,1,-0.13891,69.267653,567.408957,15.216595,6.640644,0.9366,233.345482,239255.236193,0.593779,0.040279,2,4.577358,0,0.139404,0.359222,6.275586,0.200834,0.666667,0.686378,3.13935,2,2,0,7,0.34593,0.838869,0.82019,0.688032,0.174843,0.505429,0.423988,0.616233,0.531381,0.181349,0.355742,19,29.870968,0.972591,0.765082,0.902238,0.934187,0.842859,0.73786,0.964419,0.870135,1.032361,1.028182,0.654795,0.707107,-0.707107,268.793601,1.095502,257.623757,0.392045,0.919946,566.034733,30.506173,37.776962,25.441072,0.310104,16.085248,0.053895,2.197137,2.105834,0.958445,29397,10.288648,0.807534,6.338655,-1.170848,Helix
0.311651,0.206006,0.59852,3.134854,1.47911,0.510905,1.096396,124.779806,1.47911,0.785398,3.812495,0.076033,0.996117,3.375,1,-0.110068,35.864768,257.563222,7.397723,5.919008,0.934726,133.061208,78192.5625,0.684329,0,1,0,0,0.144285,0.467696,7.699922,0.346856,1,0.743798,3.039332,2,2,0,7,0.314909,0.807691,0.8586,0.693484,0.176783,0.561379,0.453421,0.65383,0.606557,0.198153,0.474359,14,29.36293,1.046653,0.737059,0.90465,0.983752,0.889952,0.712243,0.966331,0.874192,0.982291,0.955426,0.693182,0,-1,142.688472,1.025569,131.590273,0.410365,0.911922,265.964573,21.991149,56.402587,48.52013,0.240171,24.294717,0.082685,2.021157,1.863953,0.922221,9028,9.108086,0.389896,5.583363,-1.426404,Helix
0.176891,0.181236,0.522274,3.44194,1.617992,0.527408,1.366375,251.230969,1.617992,0.785398,4.33356,0,0.982299,3.25,1,-0.067655,36.049267,478.988687,14.177451,10.174607,0.944963,324.129631,434337.824393,0.818133,0,1,0,0,0.087084,0.472907,13.469737,0.352214,1,0.726807,3.066575,2,2,0,7,0.428689,0.838476,0.774682,0.649552,0.21625,0.504444,0.422964,0.651163,0.313253,0.153948,0.303502,27,34.724989,1.077948,0.82217,0.917355,0.886349,0.813097,0.796523,0.968806,0.88874,1.093031,0.927688,0.734513,0,-1,260.931025,1.267226,252.622248,0.209799,0.977744,480.482945,24.347343,66.852292,47.83745,0.481827,32.881917,0.050673,1.901982,1.841417,0.968157,19422,9.874162,0.364196,6.174792,-0.730169,Helix
0.198369,0.144422,0.481868,3.927271,1.564849,0.573291,1.323234,187.7232,1.564849,0.785398,5.438199,0,0.961529,2.426208,1,-0.085662,30.636087,328.825045,14.699497,8.411109,0.89924,171.85296,125584.709233,0.829452,0,1,0,0,0.13665,0.532504,6.452933,0.615739,1,0.753474,2.693435,2,2,0,7,0.434678,0.780488,0.804572,0.627959,0.262827,0.604649,0.471921,0.751516,0.351351,0.186374,0.375723,17,31.478031,1.199848,0.81126,0.901836,0.912363,0.822802,0.78632,0.969257,0.874111,1.06236,0.833439,0.783898,1,0,196.086716,1.232918,188.512599,0.217492,0.976062,330.141479,18.849556,40.501334,28.837815,0.44752,20.25292,0.057095,1.751297,1.68365,0.961374,12025,9.394743,0.465406,5.799521,-0.804034,Helix
0.238075,0.06645,0.423761,4.301621,1.524289,0.465243,1.259592,329.843902,1.524289,0.342128,5.148611,0.027149,0.974312,3.332625,1,-0.076013,68.262393,701.0152,19.81864,9.145189,0.916563,308.963339,417572.309646,0.944856,0.088483,3,9.326458,0,0.058912,0.428628,6.781681,0.332337,0.5,0.734266,2.953473,2,2,0,7,0.408514,0.802114,0.75303,0.604016,0.202453,0.495584,0.397515,0.65812,0.407643,0.189052,0.327366,11,29.658584,0.984222,0.789398,0.89177,0.920869,0.821204,0.632604,0.801375,0.714642,0.870237,1.016031,0.640816,0,-1,337.235823,1.18148,323.363572,0.284509,0.958673,697.353924,23.240194,39.376103,15.922579,0.396081,23.578031,0.033326,2.156563,2.067852,0.958865,39936,10.595033,0.590211,6.547293,-0.926135,Helix
0.161855,0.016087,0.361061,4.578104,1.580367,0.377498,1.480602,388.579464,1.580367,0.097674,6.07182,0.09127,0.999016,3.411096,1,-0.11654,43.750118,1016.733118,27.303762,6.642926,0.918747,396.851534,655139.191389,0.799973,0.067261,2,8.552272,0,0.077272,0.288086,14.218769,0.266926,0.5,0.787464,2.768013,2,2,0,10,0.670112,0.800035,0.727704,0.582188,0.318525,0.475331,0.380281,0.653193,0.302326,0.252691,0.179173,8,23.61253,0.828094,0.839717,0.87206,0.901656,0.786298,0.798493,0.950907,0.829248,1.054623,1.207592,0.613312,0,-1,399.515957,1.273586,378.382082,0.044928,0.99899,1007.766793,22.941695,25.083489,9.847063,0.488187,16.628433,0.022765,2.663358,2.522469,0.947101,44694,10.707595,0.914613,6.915492,-0.717056,Helix
0.279681,0.040698,0.479928,8.413514,1.439358,0.569995,0.603105,440.759572,1.439358,0.55536,13.645755,0,0.992926,4.176208,1,-0.124997,121.05114,773.564088,12.949554,5.146851,0.974386,795.946605,2652035.003086,0.564998,0,1,0,0,0.192667,0.452706,15.346667,0.214438,0.333333,0.731262,3.284929,2,2,0,7,0.23362,0.796318,0.756139,0.602127,0.110171,0.471584,0.375531,0.623674,0.702479,0.140545,0.704854,11,38.841919,1.171396,0.741498,0.914027,0.962356,0.879619,0.665634,0.897688,0.820511,0.932802,0.853682,0.54721,0,1,439.769258,0.615756,436.510023,0.813269,0.581888,772.048072,26.412081,34.130923,18.139557,0.169642,18.911652,0.03421,1.768683,1.755575,0.992589,91186,11.420657,0.773846,6.649047,-1.774062,Helix
0.278295,0.035965,0.387569,4.363969,1.442221,0.506702,0.596113,341.983918,1.442221,0.325323,9.045634,0,0.983387,3.323792,1,-0.113703,92.956454,676.330655,18.375182,6.154017,0.95411,475.541939,938383.597665,0.736785,0.071237,18,0.91539,1,0.048699,0.379276,11.316383,0.322751,0.5,0.7132,2.967651,2,2,0,10,0.323876,0.793741,0.711373,0.564646,0.151321,0.467218,0.37085,0.656784,0.690972,0.197463,0.650113,6,28.580719,1.06151,0.747808,0.883745,0.839339,0.741762,0.657348,0.879033,0.776842,1.047293,0.942054,0.470449,-1,0,346.780911,0.611198,339.449554,0.810135,0.586243,679.23334,21.991149,27.470451,12.560426,0.1742,15.150325,0.032376,2.000985,1.958681,0.978859,56516,10.942279,0.800538,6.520965,-1.747553,Helix
0.226283,0.139093,0.589534,3.938416,1.492919,0.434415,-1.124885,201.72506,1.492919,0.785398,5.646586,0,0.980632,4.125,1,-0.099489,43.590409,459.144934,8.493656,8.557643,0.982882,750.730807,2208333.481161,0.70817,0.029813,2,5.292401,0,0.149829,0.564138,5.401923,0.205956,1,0.775621,3.689975,2,2,0,7,0.371001,0.804295,0.872799,0.701988,0.214011,0.576847,0.463955,0.660916,0.494505,0.186047,0.391304,24,30.682059,0.924687,0.793758,0.903294,0.936671,0.846089,0.748565,0.943065,0.851865,1.006826,1.081447,0.526012,-0.707107,0.707107,203.482186,1.107149,199.459269,0.45122,-0.892413,456.401712,28.274334,57.349135,45.415565,0.321751,25.694812,0.061951,2.288195,2.242957,0.98023,16562,9.714866,0.493021,6.123373,-1.133979,Helix
0.119185,0.1184,0.55569,4.390492,1.752367,0.555835,-0.037883,343.246267,1.752367,0.785398,6.633438,0.043556,0.981133,5.156416,1,-0.102915,25.187362,613.660138,6.145246,5.002928,0.998806,11764.163411,553976719.027317,0.506819,0,1,0,0,0.214278,0.560711,26.988081,0.147628,0.25,0.795265,3.726553,2,2,0,7,0.554142,0.836698,0.880101,0.736379,0.304059,0.548701,0.459097,0.623453,0.151163,0.100154,0.756044,28,50.361981,1.135797,0.892109,0.933656,0.935495,0.87343,0.843644,0.945674,0.882934,1.010881,0.880439,0.164557,0,1,342.965013,0.152206,336.072909,0.999783,-0.020829,605.803363,33.231702,63.344301,47.328809,0.633192,30.154458,0.054856,1.802595,1.766371,0.979904,17628,9.777244,0.52462,6.406555,-0.456981,Helix
0.306465,0.066303,0.499058,6.10026,1.470447,0.551097,-0.518827,389.221017,1.470447,0.785398,11.845584,0,0.981142,3.977416,1,-0.115025,112.891258,719.102855,14.118442,7.73499,0.980584,1137.158763,5063857.621924,0.599438,0.029137,2,4.254346,0,0.431182,0.666593,15.151138,0.25789,1,0.682654,2.876612,2,3,0.666667,7,0.216626,0.742136,0.963729,0.715218,0.142857,0.659465,0.489413,0.684285,0.650146,0.143064,0.770787,18,41.482626,1.1392,0.732388,0.917993,0.999251,0.917305,0.712831,0.973296,0.893479,0.974026,0.877809,0.448692,0.707107,0.707107,410.796787,0.573824,396.295344,0.870563,-0.492057,722.109194,26.083288,34.325319,18.510795,0.211574,14.955418,0.036121,1.822149,1.757826,0.964699,76935,11.250716,0.759885,6.582176,-1.553179,Helix
0.240742,0.057007,0.529422,6.580221,1.569258,0.556944,-0.292658,478.338792,1.569258,0.785398,13.777291,0,0.975715,5,1,-0.11727,96.926453,867.663911,10.010409,5.411672,0.998071,11604.609569,537319174.286125,0.557316,0,1,0,0,0.444228,0.644365,14.805698,0.160121,0.666667,0.763746,3.253735,2,3,0.666667,7,0.239207,0.851531,0.925194,0.787831,0.133041,0.556176,0.473601,0.601146,0.372043,0.096449,0.724299,18,52.167664,1.142573,0.785211,0.943913,0.973099,0.918521,0.780141,0.993542,0.937818,1.021009,0.875218,0.355236,-1,0,490.520132,0.360441,477.481937,0.959199,-0.282733,864.260972,34.480747,42.041097,29.221041,0.424957,17.359504,0.039896,1.810039,1.761928,0.97342,79407,11.282342,0.820168,6.761875,-0.855767,Helix
0.327171,0.050481,0.401411,6.944354,1.418886,0.354329,0.938047,390.62258,1.418886,0.55536,11.001352,0,0.992957,5.365649,1,-0.090791,127.966608,1082.045609,27.749365,14.840255,0.930241,295.892475,373255.238311,0.709896,0,1,0,0,0.094366,0.32128,8.345144,0.124817,0.25,0.67203,3.284041,2,2,0,10,0.357465,0.765014,0.785195,0.600685,0.198099,0.554178,0.423954,0.705784,0.84953,0.265967,0.370219,39,24.225231,0.793453,0.733244,0.876859,0.93254,0.817707,0.701969,0.957347,0.839459,1.026601,1.260314,0.5,0,-1,413.175508,0.874509,378.905001,0.567425,0.823425,1074.3744,35.93092,43.817526,15.171368,0.08911,26.270029,0.033444,2.835472,2.600286,0.917056,84005,11.338632,0.820013,6.979494,-2.417879,Helix
0.197417,0.02043,0.283136,4.938373,1.472737,0.329135,-1.447376,398.027637,1.472737,0.109452,5.357563,0.063627,0.998771,4.71101,1,0.126923,62.604558,1150.480977,40.640538,11.358646,0.881882,233.496753,235735.646202,0.641528,0.031041,2,8.195695,0,0.147182,0.330476,3.433247,0.157205,0.666667,0.740692,2.885814,2,2,0.5,6,0.525488,0.905246,0.862562,0.780831,0.277286,0.527672,0.477673,0.61175,0.410127,0.236441,0.223448,24,24.317109,0.785985,0.811724,0.922566,0.965709,0.890931,0.722759,0.8904,0.821453,0.922017,1.272289,0.537415,-0.707107,0.707107,425.057643,1.192474,380.504928,0.210247,-0.977648,1140.95407,-29.49214,30.412371,9.506754,0.407076,30.412371,-0.025849,2.998526,2.684234,0.895184,62015,11.035132,-0.969742,7.03962,-0.898755,Helix
0.297638,0.013412,0.306052,4.042685,1.40502,0.288888,0.65633,576.847467,1.40502,0.097674,7.282501,0.021821,0.99619,6.573792,1,-0.169819,168.59265,1916.349326,36.95327,6.316818,0.935067,451.426999,872870.567004,0.511368,0,1,0,0,0.0565,0.241185,4.892033,0.081232,1,0.691713,3.114587,2,2,0,10,0.324864,0.834344,0.773792,0.645609,0.166605,0.512846,0.42789,0.66277,0.777311,0.207361,0.432727,17,27.263687,0.648888,0.738154,0.899418,0.96278,0.865942,0.683384,0.925801,0.832682,0.961592,1.541098,0.287044,-1,0,602.889708,0.660752,553.610874,0.827296,0.561766,1915.99795,42.356002,43.926799,17.562045,0.124646,22.98686,0.022106,3.460911,3.178024,0.918262,176120,12.078921,0.964241,7.557994,-2.082278,Helix
0.273321,0.010204,0.079054,3.896042,1.529527,0.997264,-0.394609,421.384622,1.529527,0.077302,7.575706,0,0.965599,0.051208,0.666667,0.010914,106.339845,422.540805,2.603078,0.160251,0.99436,232202.980866,215668349047.090592,0.038799,2.603078,1,67.712485,1,44.028723,0.978215,4407.333333,0,0,0,0,2,2,1,2,0.028951,0.728287,0.944553,0.687906,0.019876,0.686542,0.5,0.726844,0.418182,0.014149,0.989717,2,388.809559,1.97684,0.764923,0.986851,0.999779,0.986633,0.764695,0.999702,0.986557,0.999923,0.505858,0.993827,0.948683,-0.316228,421.384622,0.394609,421.384622,0.923147,-0.384447,422.361275,-0.321751,1.420629,0.160697,0.39079,1.420629,-0.000762,1.002318,1.002318,1,63018,11.051176,-0.226485,6.045861,-0.939586,Line
0.304645,0.002776,0.051722,2.425879,1.493598,0.998056,0.457901,389.082254,1.493598,0.018587,6.696008,0,0.623897,0.028265,1,-0.005611,112.018924,389.840195,2.109281,0.084705,0.985066,146701.194947,86083895452.070432,0.053229,2.109281,1,33.021295,1,30.229473,0.97778,3015.333333,0,0,0,0,2,2,1,2,0.030269,0.743251,0.90754,0.67453,0.017417,0.575399,0.427666,0.634021,0.492837,0.01615,1,1,333.568956,1.997026,0.747141,0.984608,0.967804,0.952908,0.747024,0.999844,0.984454,1.033106,0.500745,1,0.877896,0.478852,389.082254,0.457901,389.082254,0.896983,0.442066,389.78895,0.177596,0.870621,0.071974,0.327498,0.870621,0.000456,1.001816,1.001816,1,60028,11.002566,0.203988,5.965605,-1.116274,Line
0.31266,0.005406,0.086037,2.74129,1.467561,0.99643,0.51494,619.310907,1.467561,0.05466,10.110483,0,0.991336,0.064441,1,-0.003928,186.550507,621.529536,10.226869,0.252868,0.413538,2611.871727,27323867.92466,0.028701,10.226869,1,157.165002,1,0.225207,0.951016,32.642651,0,0,0,0,2,2,0.5,5,0.045386,0.600457,0.914792,0.549293,0.036799,0.810791,0.486845,0.886312,0.565056,0.032374,0.998145,1,206.254793,1.990811,0.734767,0.969779,0.991341,0.961382,0.728316,0.991221,0.961265,0.999879,0.502308,0.996721,0.928477,0.371391,619.310907,0.51494,619.310907,0.870322,0.492483,621.165539,-0.159913,1.317502,0.199051,0.270458,1.317502,-0.000257,1.002995,1.002995,1,164395,12.010027,-0.121376,6.431598,-1.307639,Line
0.319787,0.001857,0.06254,3.145135,1.455156,0.998544,0.547621,357.240815,1.455156,0.002207,1.188726,0,0.478701,0.017612,1,-0.004088,110.816924,357.761872,2.045661,0.057704,0.52711,6827.530556,186473599.611582,0.065132,2.045661,1,20.644338,1,0.383339,0.97881,151.873874,0,0,0,0,2,2,1,2,0.021805,0.669543,0.928052,0.621371,0.015547,0.713015,0.477395,0.768293,0.609836,0.014477,1,2,413.14015,1.998202,0.727984,0.986295,0.999728,0.986027,0.71658,0.984334,0.970844,0.984601,0.50045,1,0.707107,0.707107,338.19521,0.54042,338.19521,0.857493,0.514496,338.534076,0.223477,0.51255,0.068635,0.244979,0.51255,0.00066,1.001002,1.001002,1,50460,10.828936,0.436009,5.824625,-1.406584,Line
0.046659,0.001275,0.052885,8.466731,1.905022,0.996429,0.051189,527.691198,1.905022,0.003303,2.590008,0,0.458349,0.066562,1,-0.017182,18.263244,529.582201,9.709541,0.229596,0.510387,2582.336632,26660626.365555,0.039712,9.709541,1,121.590052,1,0.082176,0.949212,38.037037,0,0,0,0,1,1,1,1,0.364678,0.562646,0.960012,0.540146,0.325392,0.892272,0.502033,0.929439,0.051233,0.01518,1,0,215.394154,1.996298,0.954155,0.970497,0.99963,0.970138,0.953823,0.999652,0.970159,1.000022,0.500927,1,0.913812,0.406138,527.691198,0.051189,527.691198,0.99869,0.051166,529.445879,0.418224,0.541554,0.102266,0.73421,0.541554,0.00079,1.003325,1.003325,1,14229,9.563037,0.772266,6.271831,-0.308961,Line
0.23151,0.010278,0.112108,5.341778,1.586427,0.998081,-0.315128,477.514398,1.586427,0.077302,7.521223,0,0.990774,0.125,1,0.01481,98.389726,478.432329,1.858407,0.072407,0.916093,7244.628617,210034513.251196,0.034249,1.858407,1,34.641887,1,0.058569,0.983538,120.367089,0,0,0,0,2,2,1,2,0.02765,0.605425,0.966603,0.585206,0.020916,0.756449,0.457973,0.782584,0.328889,0.013555,0.991189,0,487.748575,1.980904,0.792415,0.98696,0.99989,0.986852,0.725728,0.915844,0.903901,0.915944,0.50482,1,0.707107,-0.707107,477.514398,0.315128,477.514398,0.950757,-0.309938,478.420402,-0.785398,1.832449,0.45708,0.47027,1.832449,-0.001642,1.001897,1.001897,1,67192,11.115309,-0.428606,6.17049,-0.754448,Line
0.244774,0.00367,0.052887,5.640674,1.589518,1.009237,-0.332311,389.298086,1.589518,0.006777,1.846836,0,0.739662,0.0571,1,-0.004621,85.502353,389.805014,1.634938,0.066018,0.846353,7062.810605,199556149.137087,0.039745,1.716151,1,26.190727,1,0.062978,0.980669,128.969849,0,0,0,0,2,2,1,2,0.018871,0.61321,0.93119,0.571015,0.013667,0.724196,0.444084,0.77771,0.348774,0.009569,0.986559,1,681.784567,1.972083,0.785286,0.990616,0.999994,0.990611,0.745048,0.94876,0.939857,0.948766,0.507078,1,1,0,393.405643,0.331397,393.405643,0.945589,-0.325364,393.972685,0.463648,1.77139,0.519275,0.454002,0.927236,0.001177,1.001441,1.001441,1,47616,10.770924,0.261742,5.976282,-0.789655,Line
0.234685,0.024748,0.177746,8.051816,1.577743,0.996413,-0.326074,511.977539,1.577743,0.300087,12.125889,0,0.622968,0.125,1,-0.008668,107.535158,513.82043,3.263508,0.090183,0.979676,32073.178262,4114724523.432413,0.041806,3.263508,1,46.33797,1,3.91858,0.982396,500.155556,0,0,0,0,2,2,1,2,0.037302,0.785382,0.899393,0.706367,0.01955,0.524098,0.411617,0.582724,0.338144,0.014414,1,1,353.711248,1.993755,0.789239,0.98632,0.999847,0.986169,0.661433,0.838064,0.826599,0.838193,0.501566,1,0.707107,-0.707107,511.977539,0.326074,511.977539,0.947307,-0.320327,513.595479,0.785398,2.456905,1.749741,0.459324,1.207859,0.001529,1.00316,1.00316,1,79540,11.284015,0.31967,6.241436,-0.777999,Line
0.261529,0.019011,0.123198,5.334434,1.533463,0.997012,-0.388424,398.700389,1.533463,0.205149,10.791306,0,0.989391,0.125,1,0.007021,95.983081,399.895097,2.562108,0.084014,0.978652,23777.996348,2261661783.728891,0.033926,2.562108,1,33.596656,1,3.832314,0.980442,476.111111,0,0,0,0,2,2,1,2,0.032564,0.760948,0.945841,0.719736,0.019517,0.599337,0.456064,0.633655,0.410326,0.01503,0.99729,3,350.214682,1.990675,0.766918,0.98587,0.999915,0.985786,0.766727,0.99975,0.985623,0.999835,0.502342,1,0.707107,-0.707107,398.700389,0.388424,398.700389,0.925507,-0.378731,399.661382,-0.785398,1.508657,0.554263,0.396974,1.508657,-0.001965,1.00241,1.00241,1,55719,10.928076,-0.520594,5.990618,-0.923885,Line
0.291743,0.006125,0.119618,6.359134,1.492728,0.997385,-0.459619,444.086703,1.492728,0.070253,11.469596,0,0.504617,0.06882,1,-0.011379,122.539553,445.251082,3.072918,0.091261,0.922871,13314.506721,709172650.758309,0.040412,3.072918,1,40.633957,1,1.42341,0.978983,238.849057,0,0,0,0,2,2,1,2,0.028818,0.850025,0.867227,0.737164,0.014795,0.513388,0.436392,0.591988,0.494975,0.013481,1,1,349.630478,1.996208,0.746902,0.987482,0.999878,0.987362,0.673688,0.901976,0.890686,0.902086,0.50095,1,0.780869,-0.624695,442.305324,0.45657,442.305324,0.89757,-0.440872,442.97463,-0.134321,0.576069,0.043275,0.328828,0.576069,-0.000303,1.001513,1.001513,1,77415,11.256936,-0.233169,6.093512,-1.11222,Line
0.337658,0.006202,0.057846,3.118089,1.468474,1.025609,-0.612742,325.15381,1.468474,0.03068,4.947184,0,0.013005,0.051208,1,0.00452,108.01836,326.220202,6.19716,0.631821,0.419775,1744.004779,12155437.658214,0.027945,4.915243,1,157.697676,1,0.026313,0.942616,46.836735,0,0,0,0,2,2,1,2,0.037228,0.759682,0.937293,0.712045,0.024502,0.65817,0.5,0.702203,0.70696,0.023099,0.975,5,228.468281,1.952032,0.718276,0.978546,0.999904,0.978452,0.717836,0.999388,0.977947,0.999484,0.512287,0.994845,-0.894427,0.447214,337.60628,0.608542,334.574356,0.818951,-0.573863,342.320838,2.677945,7.708837,11.796254,0.176856,3.318198,0.007823,1.023153,1.013965,0.991019,53461,10.886708,0.347386,5.835748,-1.732419,Line
0.316214,0.014998,0.13145,10.965915,1.469154,0.971769,-0.511057,368.023097,1.469154,0.325323,21.690465,0,0.011933,0,0.333333,-0.000212,111.889474,369.916188,6.002376,0.606179,4.2,1641.632654,10796583.099604,0.032692,6.251325,1,193.976956,1,0.077813,0.94725,35.501493,0,0,0,0,2,2,1,2,0.045016,0.629564,0.912127,0.574242,0.035443,0.787346,0.495684,0.863198,0.56962,0.030752,0.963415,2,207.120924,1.92335,0.734113,0.971366,0.999842,0.971213,0.733913,0.999728,0.971101,0.999886,0.519926,0.972973,-0.894427,0.447214,367.151195,0.512389,358.600056,0.872839,-0.488009,377.247989,3.058451,4.17003,5.926899,0.273009,1.350187,0.008107,1.052002,1.0275,0.976709,57600,10.961278,0.733436,5.932903,-1.298252,Line
0.304142,0.00505,0.048648,3.335675,1.514929,1.027608,-0.477094,365.853796,1.514929,0.044383,8.788741,0,0.939556,0.019792,0.8,0.005177,105.886679,366.881844,6.710242,0.659175,0.45872,2019.066124,16293526.384939,0.024626,5.142947,1,177.5928,1,0.024665,0.949176,49.922222,0,0,0,0,2,2,1,2,0.041075,0.766219,0.874706,0.670216,0.026804,0.652555,0.5,0.746028,0.519637,0.021934,0.97929,4,238.505313,1.943027,0.742369,0.97956,0.999719,0.979285,0.74195,0.999436,0.979008,0.999717,0.514661,0.982857,-0.707107,0.707107,378.811299,0.474273,377.01061,0.891222,-0.453568,382.370052,1.570796,7.752235,10.880567,0.311125,3.455911,0.004108,1.014216,1.009395,0.995246,58301,10.973375,0.202625,5.946389,-1.16756,Line
0.351568,0.006472,0.064472,3.081231,1.430397,1.004503,0.811318,381.965967,1.430397,0.03068,4.740647,0,0.392851,0.051208,0.666667,0.000948,133.997685,383.034704,2.958264,0.381568,0.885228,10343.118259,427980260.015429,0.024855,2.476327,1,121.364216,1,2.486694,0.972144,323.56,0,0,0,0,2,2,1,2,0.027671,0.859863,0.943693,0.811447,0.014377,0.519575,0.446763,0.550576,0.960573,0.016081,0.992593,2,289.902492,1.949451,0.707928,0.985225,0.999717,0.984946,0.685683,0.968577,0.954266,0.968851,0.512965,0.975524,-1,0,388.310443,0.809073,384.759665,0.691341,0.722529,396.356199,-0.785398,19.429413,41.236766,0.023675,10.790033,-0.001982,1.03014,1.02072,0.990856,75308,11.229342,-0.040423,5.982313,-3.743336,Line
0.344732,0.011377,0.087481,7.614981,1.453504,1.028403,2.480549,376.25789,1.453504,0.097674,8.585439,0,0.015856,0.019792,0.25,-0.002227,128.579241,377.829795,6.141661,0.503412,0.411914,2145.439143,18427879.757725,0.027697,5.019907,1,142.609634,1,0.023862,0.948285,46.903226,0,0,0,0,2,2,1,2,0.040491,0.715573,0.805731,0.576559,0.027201,0.671776,0.480705,0.833747,0.796721,0.027579,0.996732,2,203.613734,1.976214,0.713224,0.975383,0.954033,0.930547,0.697069,0.97735,0.95329,1.02444,0.506018,0.995902,0.707107,-0.707107,389.344321,0.67073,387.939428,-0.783627,0.621231,392.614723,3.463343,6.773424,10.889751,0.114668,3.189457,0.008821,1.012052,1.0084,0.996392,73810,11.20925,0.511314,5.972829,-2.165711,Line
